id,category
19204,Other Criminal Code Violations
19205,Crimes Against Property
19206,Crimes Against the Person
19207,Other Criminal Code Violations
19208,Crimes Against Property
19209,Crimes Against Property
19210,Crimes Against the Person
19211,Crimes Against the Person
19212,Crimes Against the Person
19213,Crimes Against the Person
19214,Crimes Against the Person
19215,Crimes Against the Person
19216,Crimes Against the Person
19217,Crimes Against the Person
19218,Crimes Against the Person
19219,Crimes Against the Person
19220,Crimes Against the Person
19221,Crimes Against the Person
19222,Crimes Against the Person
19223,Crimes Against the Person
19224,Crimes Against the Person
19225,Crimes Against the Person
19226,Crimes Against the Person
19227,Crimes Against the Person
19228,Crimes Against the Person
19229,Crimes Against the Person
19230,Crimes Against the Person
19231,Criminal Code Traffic
19232,Criminal Code Traffic
19233,Criminal Code Traffic
19234,Criminal Code Traffic
19235,Criminal Code Traffic
19236,Criminal Code Traffic
19237,Criminal Code Traffic
19238,Criminal Code Traffic
19239,Criminal Code Traffic
19240,Other Criminal Code Violations
19241,Other Criminal Code Violations
19242,Other Criminal Code Violations
19243,Other Criminal Code Violations
19244,Other Criminal Code Violations
19245,Other Criminal Code Violations
19246,Other Criminal Code Violations
19247,Other Criminal Code Violations
19248,Other Criminal Code Violations
19249,Other Criminal Code Violations
19250,Other Criminal Code Violations
19251,Other Criminal Code Violations
19252,Other Criminal Code Violations
19253,Other Criminal Code Violations
19254,Other Criminal Code Violations
19255,Other Criminal Code Violations
19256,Other Criminal Code Violations
19257,Other Criminal Code Violations
19258,Crimes Against Property
19259,Crimes Against Property
19260,Crimes Against Property
19261,Other Criminal Code Violations
19262,Crimes Against Property
19263,Other Criminal Code Violations
19264,Crimes Against the Person
19265,Crimes Against Property
19266,Other Criminal Code Violations
19267,Crimes Against Property
19268,Crimes Against Property
19269,Crimes Against the Person
19270,Crimes Against Property
19271,Other Criminal Code Violations
19272,Crimes Against Property
19273,Crimes Against Property
19274,Crimes Against the Person
19275,Crimes Against Property
19276,Other Federal Statute Violations
19277,Crimes Against Property
19278,Crimes Against Property
19279,Crimes Against the Person
19280,Crimes Against Property
19281,Other Federal Statute Violations
19282,Crimes Against Property
19283,Crimes Against Property
19284,Crimes Against the Person
19285,Crimes Against Property
19286,Other Federal Statute Violations
19287,Crimes Against Property
19288,Crimes Against Property
19289,Crimes Against the Person
19290,Crimes Against Property
19291,Other Federal Statute Violations
19292,Crimes Against Property
19293,Crimes Against Property
19294,Crimes Against the Person
19295,Crimes Against Property
19296,Other Federal Statute Violations
19297,Crimes Against Property
19298,Crimes Against Property
19299,Crimes Against the Person
19300,Other Federal Statute Violations
19301,Crimes Against Property
19302,Controlled Drugs and Substances Act
19303,Crimes Against Property
19304,Crimes Against Property
19305,Controlled Drugs and Substances Act
19306,Crimes Against Property
19307,Crimes Against the Person
19308,Controlled Drugs and Substances Act
19309,Crimes Against Property
19310,Crimes Against Property
19311,Crimes Against Property
19312,Crimes Against the Person
19313,Controlled Drugs and Substances Act
19314,Crimes Against Property
19315,Crimes Against Property
19316,Crimes Against Property
19317,Crimes Against the Person
19318,Controlled Drugs and Substances Act
19319,Crimes Against Property
19320,Crimes Against Property
19321,Crimes Against Property
19322,Crimes Against the Person
19323,Controlled Drugs and Substances Act
19324,Crimes Against Property
19325,Crimes Against Property
19326,Crimes Against Property
19327,Crimes Against the Person
19328,Controlled Drugs and Substances Act
19329,Crimes Against Property
19330,Crimes Against Property
19331,Crimes Against Property
19332,Crimes Against the Person
19333,Controlled Drugs and Substances Act
19334,Crimes Against Property
19335,Crimes Against Property
19336,Crimes Against Property
19337,Crimes Against the Person
19338,Controlled Drugs and Substances Act
19339,Crimes Against Property
19340,Crimes Against Property
19341,Crimes Against Property
19342,Crimes Against the Person
19343,Crimes Against the Person
19344,Crimes Against the Person
19345,Crimes Against the Person
19346,Crimes Against the Person
19347,Crimes Against the Person
19348,Criminal Code Traffic
19349,Criminal Code Traffic
19350,Criminal Code Traffic
19351,Criminal Code Traffic
19352,Criminal Code Traffic
19353,Criminal Code Traffic
19354,Criminal Code Traffic
19355,Criminal Code Traffic
19356,Criminal Code Traffic
19357,Criminal Code Traffic
19358,Other Criminal Code Violations
19359,Other Criminal Code Violations
19360,Other Criminal Code Violations
19361,Other Criminal Code Violations
19362,Other Criminal Code Violations
19363,Other Criminal Code Violations
19364,Other Criminal Code Violations
19365,Other Criminal Code Violations
19366,Other Criminal Code Violations
19367,Other Criminal Code Violations
19368,Other Criminal Code Violations
19369,Other Criminal Code Violations
19370,Other Criminal Code Violations
19371,Other Criminal Code Violations
19372,Other Criminal Code Violations
19373,Other Criminal Code Violations
19374,Other Criminal Code Violations
19375,Other Criminal Code Violations
19376,Crimes Against Property
19377,Crimes Against Property
19378,Crimes Against Property
19379,Controlled Drugs and Substances Act
19380,Crimes Against Property
19381,Crimes Against Property
19382,Crimes Against Property
19383,Controlled Drugs and Substances Act
19384,Crimes Against Property
19385,Crimes Against Property
19386,Crimes Against the Person
19387,Crimes Against the Person
19388,Crimes Against the Person
19389,Crimes Against the Person
19390,Crimes Against the Person
19391,Crimes Against the Person
19392,Crimes Against the Person
19393,Crimes Against the Person
19394,Crimes Against the Person
19395,Crimes Against the Person
19396,Crimes Against the Person
19397,Crimes Against the Person
19398,Crimes Against the Person
19399,Crimes Against the Person
19400,Crimes Against the Person
19401,Crimes Against the Person
19402,Crimes Against the Person
19403,Crimes Against the Person
19404,Crimes Against the Person
19405,Crimes Against the Person
19406,Crimes Against the Person
19407,Crimes Against the Person
19408,Crimes Against the Person
19409,Crimes Against the Person
19410,Crimes Against the Person
19411,Crimes Against the Person
19412,Crimes Against the Person
19413,Crimes Against the Person
19414,Crimes Against the Person
19415,Crimes Against the Person
19416,Crimes Against Property
19417,Crimes Against Property
19418,Crimes Against Property
19419,Crimes Against Property
19420,Crimes Against Property
19421,Crimes Against Property
19422,Crimes Against Property
19423,Crimes Against Property
19424,Crimes Against Property
19425,Crimes Against Property
19426,Crimes Against Property
19427,Crimes Against Property
19428,Crimes Against Property
19429,Crimes Against Property
19430,Crimes Against Property
19431,Crimes Against Property
19432,Crimes Against Property
19433,Crimes Against Property
19434,Crimes Against Property
19435,Crimes Against Property
19436,Crimes Against Property
19437,Crimes Against Property
19438,Crimes Against Property
19439,Crimes Against Property
19440,Crimes Against Property
19441,Crimes Against Property
19442,Crimes Against Property
19443,Crimes Against Property
19444,Crimes Against Property
19445,Crimes Against Property
19446,Crimes Against Property
19447,Crimes Against Property
19448,Crimes Against Property
19449,Crimes Against Property
19450,Crimes Against Property
19451,Crimes Against Property
19452,Crimes Against Property
19453,Crimes Against Property
19454,Crimes Against Property
19455,Crimes Against Property
19456,Crimes Against Property
19457,Crimes Against Property
19458,Crimes Against Property
19459,Crimes Against Property
19460,Crimes Against Property
19461,Crimes Against Property
19462,Crimes Against Property
19463,Crimes Against Property
19464,Crimes Against Property
19465,Crimes Against Property
19466,Crimes Against Property
19467,Crimes Against Property
19468,Crimes Against Property
19469,Crimes Against Property
19470,Crimes Against Property
19471,Crimes Against Property
19472,Crimes Against Property
19473,Crimes Against Property
19474,Crimes Against Property
19475,Crimes Against Property
19476,Crimes Against Property
19477,Crimes Against Property
19478,Crimes Against Property
19479,Crimes Against Property
19480,Crimes Against Property
19481,Crimes Against Property
19482,Crimes Against Property
19483,Crimes Against Property
19484,Crimes Against Property
19485,Crimes Against Property
19486,Crimes Against Property
19487,Crimes Against Property
19488,Crimes Against Property
19489,Crimes Against Property
19490,Crimes Against Property
19491,Crimes Against Property
19492,Crimes Against Property
19493,Crimes Against Property
19494,Crimes Against Property
19495,Crimes Against Property
19496,Crimes Against Property
19497,Crimes Against Property
19498,Crimes Against Property
19499,Crimes Against Property
19500,Crimes Against Property
19501,Crimes Against Property
19502,Crimes Against Property
19503,Crimes Against Property
19504,Crimes Against Property
19505,Crimes Against Property
19506,Crimes Against Property
19507,Crimes Against Property
19508,Crimes Against Property
19509,Crimes Against Property
19510,Crimes Against Property
19511,Crimes Against Property
19512,Crimes Against Property
19513,Crimes Against Property
19514,Crimes Against Property
19515,Crimes Against Property
19516,Crimes Against Property
19517,Crimes Against Property
19518,Crimes Against Property
19519,Crimes Against Property
19520,Crimes Against Property
19521,Crimes Against Property
19522,Crimes Against Property
19523,Crimes Against Property
19524,Crimes Against Property
19525,Crimes Against Property
19526,Crimes Against Property
19527,Crimes Against Property
19528,Crimes Against Property
19529,Crimes Against Property
19530,Crimes Against Property
19531,Crimes Against Property
19532,Crimes Against Property
19533,Crimes Against the Person
19534,Crimes Against the Person
19535,Crimes Against the Person
19536,Crimes Against the Person
19537,Crimes Against the Person
19538,Crimes Against the Person
19539,Crimes Against the Person
19540,Crimes Against the Person
19541,Crimes Against the Person
19542,Crimes Against the Person
